,id,año,genres
749,95900,2011,Action
749,95900,2011,Simulation
750,80207,2011,Strategy
750,80207,2011,Indie
750,80207,2011,Casual
750,80207,2011,Simulation
751,45770,2011,Action
751,45770,2011,Adventure
752,18080,2011,Action
752,18080,2011,Adventure
752,18080,2011,RPG
753,200670,2011,Strategy
754,108210,2011,Casual
754,108210,2011,Simulation
754,108210,2011,Strategy
755,65231,2011,Simulation
756,115100,2011,Adventure
756,115100,2011,Casual
756,115100,2011,RPG
757,47930,2011,Simulation
758,41816,2011,Strategy
758,41816,2011,Indie
758,41816,2011,Simulation
759,201480,2011,Action
759,201480,2011,Indie
759,201480,2011,RPG
760,200910,2011,Indie
760,200910,2011,RPG
761,200130,2011,Casual
761,200130,2011,Indie
761,200130,2011,Strategy
762,201490,2011,Simulation
762,201490,2011,Strategy
763,65610,2011,RPG
764,43190,2011,Action
764,43190,2011,Indie
765,102622,2011,Action
765,102622,2011,Indie
765,102622,2011,Strategy
766,39270,2011,Action
766,39270,2011,RPG
767,24200,2011,Action
767,24200,2011,Adventure
767,24200,2011,Free to Play
767,24200,2011,Massively Multiplayer
767,24200,2011,RPG
768,55370,2011,Action
769,57696,2011,Simulation
769,57696,2011,Strategy
770,71340,2011,Action
771,202670,2011,Adventure
772,102623,2011,Action
772,102623,2011,Indie
772,102623,2011,Strategy
773,115300,2011,Action
774,110800,2011,Adventure
774,110800,2011,Strategy
775,110810,2011,Adventure
775,110810,2011,Strategy
776,64016,2011,Strategy
777,94203,2011,Action
777,94203,2011,Indie
778,94202,2011,Action
778,94202,2011,Indie
781,202521,2011,Strategy
781,202521,2011,RPG
781,202521,2011,Indie
782,61310,2011,Indie
782,61310,2011,Casual
783,73092,2011,Action
783,73092,2011,RPG
784,91100,2011,Indie
784,91100,2011,Racing
785,73091,2011,Action
785,73091,2011,RPG
786,34345,2011,Strategy
787,201272,2011,Strategy
788,73058,2011,Action
788,73058,2011,RPG
789,25812,2011,Strategy
791,46350,2010,Strategy
792,200880,2011,Action
793,202200,2011,Strategy
794,24083,2011,Simulation
795,113400,2011,Action
795,113400,2011,Free to Play
795,113400,2011,Massively Multiplayer
796,80340,2012,Adventure
796,80340,2012,Indie
797,200870,2011,Action
798,64017,2011,Strategy
799,35429,2011,Action
800,201510,2011,Racing
801,201877,2011,Action
802,203700,2011,Action
802,203700,2011,RPG
802,203700,2011,Indie
803,57695,2011,Simulation
803,57695,2011,Strategy
804,23530,2011,Action
805,49475,2011,Strategy
806,55344,2011,Action
807,55341,2011,Action
808,98820,2011,Casual
808,98820,2011,Indie
808,98820,2011,RPG
809,55340,2011,Action
810,49337,2011,Strategy
811,55343,2011,Action
812,91616,2011,Action
812,91616,2011,Casual
812,91616,2011,Indie
812,91616,2011,Strategy
813,201310,2011,Action
813,201310,2011,Simulation
814,35720,2013,Action
814,35720,2013,Adventure
814,35720,2013,Indie
815,204381,2011,Action
815,204381,2011,RPG
815,204381,2011,Indie
816,204010,2011,Action
816,204010,2011,Indie
817,111403,2011,Action
817,111403,2011,Indie
818,203990,2011,Action
818,203990,2011,Indie
819,204030,2011,Action
819,204030,2011,Adventure
819,204030,2011,RPG
820,200620,2011,Action
821,202452,2011,Casual
821,202452,2011,Strategy
822,204380,2011,Action
822,204380,2011,RPG
822,204380,2011,Indie
823,55395,2011,Action
824,200610,2011,Action
825,55471,2011,Action
826,55473,2011,Action
827,55472,2011,Action
828,55470,2011,Action
829,55347,2011,Action
830,23553,2011,Action
831,23552,2011,Action
832,23551,2011,Action
833,200890,2011,Action
834,200860,2011,Action
835,23550,2011,Action
836,200390,2012,Indie
836,200390,2012,Strategy
837,65244,2012,Simulation
838,24480,2012,RPG
838,24480,2012,Strategy
839,24488,2012,Strategy
839,24488,2012,RPG
840,204340,2005,Action
840,204340,2005,Indie
841,203510,2012,Action
841,203510,2012,Indie
841,203510,2012,RPG
842,9900,2010,Free to Play
842,9900,2010,Massively Multiplayer
842,9900,2010,RPG
843,204386,2012,Action
843,204386,2012,RPG
843,204386,2012,Indie
844,204385,2012,Action
844,204385,2012,RPG
844,204385,2012,Indie
845,57740,2012,RPG
845,57740,2012,Simulation
845,57740,2012,Strategy
846,204390,2012,Action
846,204390,2012,Indie
847,42968,2012,Strategy
848,105800,2012,Action
848,105800,2012,Casual
848,105800,2012,Indie
849,105802,2012,Casual
849,105802,2012,Indie
850,111100,2012,Casual
850,111100,2012,Indie
850,111100,2012,Racing
851,203210,2012,Action
851,203210,2012,Casual
851,203210,2012,Indie
852,45773,2012,Action
853,45774,2012,Action
854,205160,2012,Action
854,205160,2012,Indie
855,203770,2012,RPG
855,203770,2012,Simulation
855,203770,2012,Strategy
856,203772,2012,Strategy
857,203773,2012,Strategy
858,92620,2012,Action
858,92620,2012,Indie
859,205120,2012,Action
859,205120,2012,Indie
860,108710,2012,Action
860,108710,2012,Adventure
861,24065,2010,Simulation
862,73039,2012,Action
862,73039,2012,RPG
863,10220,2011,Action
864,108110,2012,RPG
864,108110,2012,Simulation
866,200210,2012,Action
866,200210,2012,Free to Play
866,200210,2012,Indie
866,200210,2012,Massively Multiplayer
866,200210,2012,RPG
867,42905,2012,Strategy
868,55381,2012,Action
869,204440,2012,Adventure
869,204440,2012,Casual
870,205690,2012,Adventure
870,205690,2012,Indie
871,201882,2012,Action
871,201882,2012,Adventure
872,207490,2012,Action
872,207490,2012,Adventure
873,206760,2012,Action
874,206521,2012,Action
874,206521,2012,Adventure
874,206521,2012,Free to Play
874,206521,2012,Massively Multiplayer
874,206521,2012,RPG
875,65249,2012,Simulation
876,206710,2012,Simulation
877,108500,2012,Action
877,108500,2012,Indie
877,108500,2012,Strategy
878,206690,2012,Casual
878,206690,2012,Indie
878,206690,2012,Strategy
879,205830,2012,Action
879,205830,2012,Indie
879,205830,2012,Casual
880,108726,2012,Action
880,108726,2012,Adventure
881,47932,2012,Simulation
882,115110,2012,Adventure
882,115110,2012,Indie
883,203560,2012,Casual
883,203560,2012,Indie
884,65246,2012,Simulation
885,65253,2012,Simulation
886,207420,2012,Action
886,207420,2012,Adventure
886,207420,2012,Indie
887,73060,2012,Strategy
888,207790,2012,Simulation
889,207710,2012,Casual
889,207710,2012,Indie
889,207710,2012,Strategy
890,204388,2012,Action
890,204388,2012,RPG
890,204388,2012,Indie
892,204382,2012,Strategy
892,204382,2012,RPG
892,204382,2012,Indie
893,207250,2012,Indie
893,207250,2012,Strategy
894,208110,2012,Adventure
894,208110,2012,Casual
895,208540,2012,Strategy
895,208540,2012,RPG
895,208540,2012,Indie
896,19320,2012,Action
896,19320,2012,Indie
896,19320,2012,Casual
897,207320,2012,Action
897,207320,2012,Adventure
897,207320,2012,RPG
898,65733,2012,Simulation
899,204180,2012,Adventure
899,204180,2012,Indie
899,204180,2012,Strategy
900,55382,2012,Action
901,110630,2012,Action
901,110630,2012,Indie
902,102850,2012,Action
902,102850,2012,Adventure
902,102850,2012,Indie
903,102510,2012,Action
903,102510,2012,RPG
904,201271,2012,Strategy
905,205840,2012,Adventure
906,109500,2012,Action
906,109500,2012,Indie
907,206416,2012,Casual
907,206416,2012,Strategy
908,208630,2012,Adventure
908,208630,2012,Casual
909,208640,2012,Adventure
909,208640,2012,Casual
910,205630,2012,Simulation
910,205630,2012,Strategy
911,206610,2012,Casual
911,206610,2012,Indie
912,65252,2012,Simulation
913,208541,2012,Strategy
913,208541,2012,RPG
913,208541,2012,Indie
914,202310,2012,Racing
915,202690,2012,Indie
915,202690,2012,Strategy
916,204560,2012,Action
916,204560,2012,RPG
916,204560,2012,Strategy
917,65255,2012,Simulation
918,207430,2012,Casual
918,207430,2012,Indie
918,207430,2012,RPG
919,202524,2012,Strategy
919,202524,2012,RPG
919,202524,2012,Indie
920,213530,2012,Indie
921,213390,2012,Indie
921,213390,2012,Casual
922,280720,2014,Indie
922,280720,2014,Simulation
922,280720,2014,Strategy
922,280720,2014,Early Access
923,202370,2012,Action
924,206881,2012,Strategy
924,206881,2012,Simulation
925,40390,2012,RPG
926,204383,2012,Action
926,204383,2012,Strategy
926,204383,2012,RPG
926,204383,2012,Indie
928,40392,2012,Action
928,40392,2012,Adventure
929,203750,2012,Action
930,209370,2012,Indie
931,98300,2012,Action
931,98300,2012,Casual
931,98300,2012,Simulation
931,98300,2012,Strategy
933,201277,2012,Strategy
934,55397,2012,Action
938,211206,2012,Action
941,91609,2012,Action
941,91609,2012,Strategy
941,91609,2012,Indie
941,91609,2012,Casual
942,65258,2012,Simulation
943,108232,2012,Casual
943,108232,2012,Indie
943,108232,2012,Strategy
945,206714,2012,Simulation
946,203344,2012,RPG
946,203344,2012,Simulation
946,203344,2012,Strategy
947,41014,2010,Action
947,41014,2010,Indie
948,41019,2012,Action
948,41019,2012,Indie
949,210230,2012,Adventure
950,211800,2012,Casual
950,211800,2012,Indie
951,65256,2012,Simulation
952,65218,2012,Simulation
953,209100,2012,Action
954,211010,2012,Action
954,211010,2012,Indie
954,211010,2012,RPG
955,205530,2012,Indie
955,205530,2012,Simulation
955,205530,2012,Strategy
956,90207,2012,Simulation
957,108230,2012,Casual
957,108230,2012,Indie
957,108230,2012,Strategy
958,108200,2012,Casual
958,108200,2012,Indie
958,108200,2012,Strategy
959,208281,2012,Simulation
960,208284,2012,Simulation
961,207350,2012,Action
961,207350,2012,Adventure
961,207350,2012,RPG
962,208545,2012,Strategy
962,208545,2012,RPG
962,208545,2012,Indie
963,213370,2012,Action
964,204100,2012,Action
965,203766,2012,Action
966,203765,2012,Action
967,204182,2012,Action
967,204182,2012,Indie
968,98821,2012,Adventure
968,98821,2012,Casual
968,98821,2012,Free to Play
968,98821,2012,Indie
968,98821,2012,RPG
969,212500,2012,Free to Play
969,212500,2012,Massively Multiplayer
969,212500,2012,RPG
970,209790,2012,Indie
970,209790,2012,Casual
971,207080,2012,Indie
972,42170,2012,Action
972,42170,2012,Adventure
972,42170,2012,Indie
972,42170,2012,RPG
972,42170,2012,Strategy
973,213330,2012,Action
973,213330,2012,Adventure
974,204900,2012,Casual
974,204900,2012,Strategy
975,212160,2012,Action
975,212160,2012,Adventure
975,212160,2012,Free to Play
975,212160,2012,Massively Multiplayer
975,212160,2012,RPG
976,210561,2012,Action
977,42696,2012,Action
978,213030,2012,Indie
978,213030,2012,RPG
979,203830,2012,Adventure
979,203830,2012,Indie
980,213195,2012,Massively Multiplayer
980,213195,2012,RPG
981,206480,2012,Action
981,206480,2012,Adventure
981,206480,2012,Free to Play
981,206480,2012,Massively Multiplayer
981,206480,2012,RPG
982,212630,2012,Action
983,210893,2012,Strategy
984,203778,2012,Strategy
985,200010,2012,Casual
985,200010,2012,Strategy
986,17080,2012,Action
986,17080,2012,Free to Play
987,210933,2012,Action
988,214170,2002,RPG
989,210892,2012,Strategy
990,92622,2012,Action
990,92622,2012,Indie
991,205550,2012,Action
991,205550,2012,Indie
991,205550,2012,Casual
992,204384,2012,RPG
992,204384,2012,Indie
993,1840,2012,Animation &amp; Modeling
993,1840,2012,Video Production
994,97368,2012,Strategy
995,97364,2012,Strategy
996,210041,2012,Action
997,97371,2012,Strategy
998,97369,2012,Strategy
999,98421,2012,Action
1000,206522,2012,Action
1000,206522,2012,Adventure
1000,206522,2012,Free to Play
1000,206522,2012,Massively Multiplayer
1000,206522,2012,RPG
1001,210056,2012,Action
1002,210057,2012,Action
1003,210062,2012,Action
1004,210055,2012,Action
1005,48231,2012,RPG
1005,48231,2012,Strategy
1006,210039,2012,Action
1007,210038,2012,Action
1008,210037,2012,Action
1009,210036,2012,Action
1010,210035,2012,Action
1011,210052,2012,Action
1012,210043,2012,Action
1013,210064,2012,Action
1014,210063,2012,Action
1015,210065,2012,Action
1016,210067,2012,Action
1017,210066,2012,Action
1018,210069,2012,Action
1019,210072,2012,Action
1020,210073,2012,Action
1021,213350,2012,Action
1022,20828,2012,Action
1022,20828,2012,Indie
1023,215200,2012,Adventure
1024,214980,2012,Strategy
1025,215160,2012,Adventure
1026,215000,2012,Strategy
1027,210068,2012,Action
1028,207650,2012,Action
1028,207650,2012,Indie
1028,207650,2012,Strategy
1029,207380,2012,Action
1030,207655,2012,Casual
1030,207655,2012,Indie
1031,207400,2012,Action
1032,108233,2012,Casual
1032,108233,2012,Indie
1032,108233,2012,Strategy
1033,108700,2012,Action
1033,108700,2012,Racing
1034,208355,2012,Simulation
1035,215243,2012,Action
1036,208365,2012,Simulation
1037,210931,2012,Action
1038,209270,2012,Indie
1038,209270,2012,Strategy
1039,208283,2012,Simulation
1040,115120,2012,Action
1040,115120,2012,Strategy
1041,215241,2012,Action
1042,215240,2012,Action
1043,202181,2012,Action
1044,212010,2012,Action
1044,212010,2012,Indie
1044,212010,2012,Simulation
1044,212010,2012,Strategy
1045,730,2012,Action
1047,208580,2005,RPG
1048,217290,2010,Action
1048,217290,2010,Indie
1048,217290,2010,RPG
1049,207670,2012,Indie
1049,207670,2012,Casual
1050,208292,2012,Simulation
1051,208341,2012,Simulation
1052,208342,2012,Simulation
1053,216458,2012,Action
1054,216454,2012,Action
1055,216447,2012,Action
1056,216449,2012,Action
1057,216444,2012,Action
1058,72000,2012,Indie
1059,216455,2012,Action
1060,216434,2012,Action
1061,216432,2012,Action
1062,216433,2012,Action
1063,216448,2012,Action
1064,216431,2012,Action
1065,216461,2012,Action
1066,216462,2012,Action
1067,206450,2012,Indie
1068,200260,2012,Action
1068,200260,2012,Adventure
1069,206440,2011,Adventure
1069,206440,2011,Indie
1069,206440,2011,RPG
1070,214970,2012,Action
1070,214970,2012,Indie
1071,216468,2012,Action
1072,61730,2012,Action
1072,61730,2012,Indie
1072,61730,2012,Casual
1073,214981,2012,Strategy
1074,33934,2012,Action
1074,33934,2012,Simulation
1075,205950,2012,Action
1076,97350,2012,Strategy
1077,204312,2012,Action
1077,204312,2012,Indie
1077,204312,2012,Strategy
1078,204310,2012,Action
1078,204310,2012,Indie
1078,204310,2012,Strategy
1079,204308,2012,Action
1079,204308,2012,Indie
1079,204308,2012,Strategy
1080,204309,2012,Action
1080,204309,2012,Indie
1080,204309,2012,Strategy
1081,204307,2012,Action
1081,204307,2012,Indie
1081,204307,2012,Strategy
1082,204304,2012,Action
1082,204304,2012,Indie
1082,204304,2012,Strategy
1083,48232,2012,RPG
1083,48232,2012,Strategy
1084,210016,2012,Action
1085,210018,2012,Action
1086,210017,2012,Action
1087,210012,2012,Action
1088,210019,2012,Action
1089,210013,2012,Action
1090,58648,2012,Strategy
1091,205650,2012,Adventure
1092,214570,2012,Action
1093,65740,2012,Action
1093,65740,2012,Strategy
1094,100980,2012,Animation &amp; Modeling
1095,205063,2012,Action
1095,205063,2012,Indie
1096,209670,2012,Action
1096,209670,2012,Indie
1096,209670,2012,Strategy
1097,217962,2012,Action
1098,205060,2012,Action
1098,205060,2012,Indie
1099,213230,2012,Action
1099,213230,2012,RPG
1100,97380,2012,Strategy
1101,97384,2012,Strategy
1102,97385,2012,Strategy
1103,97389,2012,Strategy
1104,97381,2012,Strategy
1105,206146,2012,Casual
1105,206146,2012,Simulation
1106,97388,2012,Strategy
1107,97382,2012,Strategy
1108,215510,2012,Adventure
1108,215510,2012,Indie
1109,208200,2012,Action
1110,207870,2012,Action
1110,207870,2012,RPG
1111,215247,2012,Action
1111,215247,2012,Racing
1112,215246,2012,Action
1112,215246,2012,Adventure
1113,222680,2012,Action
1113,222680,2012,Strategy
1113,222680,2012,RPG
1113,222680,2012,Indie
1114,210901,2012,Strategy
1115,206141,2012,Casual
1115,206141,2012,Simulation
1116,206120,2012,Casual
1116,206120,2012,Simulation
1117,206133,2012,Casual
1117,206133,2012,Simulation
1118,206119,2012,Casual
1118,206119,2012,Simulation
1119,206117,2012,Casual
1119,206117,2012,Simulation
1120,206114,2012,Casual
1120,206114,2012,Simulation
1121,206113,2012,Casual
1121,206113,2012,Simulation
1122,206106,2012,Casual
1122,206106,2012,Simulation
1123,206111,2012,Casual
1123,206111,2012,Simulation
1124,206131,2012,Casual
1124,206131,2012,Simulation
1125,206144,2012,Casual
1125,206144,2012,Simulation
1126,206094,2012,Casual
1126,206094,2012,Simulation
1127,206156,2012,Casual
1127,206156,2012,Simulation
1128,206123,2012,Casual
1128,206123,2012,Simulation
1129,206122,2012,Casual
1129,206122,2012,Simulation
1130,206107,2012,Casual
1130,206107,2012,Simulation
1131,206102,2012,Casual
1131,206102,2012,Simulation
1132,206148,2012,Casual
1132,206148,2012,Simulation
1133,206142,2012,Casual
1133,206142,2012,Simulation
1134,206160,2012,Casual
1134,206160,2012,Simulation
1135,206140,2012,Casual
1135,206140,2012,Simulation
1136,206155,2012,Casual
1136,206155,2012,Simulation
1137,206101,2012,Casual
1137,206101,2012,Simulation
1138,206095,2012,Casual
1138,206095,2012,Simulation
1139,206099,2012,Casual
1139,206099,2012,Simulation
1140,205190,2012,Casual
1140,205190,2012,Simulation
1141,219910,2012,Adventure
1141,219910,2012,Indie
1142,218090,2012,Indie
1142,218090,2012,Strategy
1143,215470,2012,Action
1143,215470,2012,Indie
1144,206151,2012,Casual
1144,206151,2012,Simulation
1145,206118,2012,Casual
1145,206118,2012,Simulation
1146,223220,2012,Action
1146,223220,2012,Indie
1147,205632,2012,Simulation
1147,205632,2012,Strategy
1148,200370,2012,Strategy
1148,200370,2012,Casual
1149,209811,2012,Strategy
1150,219150,2012,Action
1150,219150,2012,Indie
1151,215120,2012,Free to Play
1151,215120,2012,Massively Multiplayer
1151,215120,2012,RPG
1152,215245,2012,Action
1152,215245,2012,Adventure
1153,215248,2012,Action
1153,215248,2012,Adventure
1154,204734,2012,Action
1154,204734,2012,Adventure
1154,204734,2012,Strategy
1154,204734,2012,RPG
1154,204734,2012,Indie
1155,209080,2012,Action
1155,209080,2012,Adventure
1155,209080,2012,Indie
1155,209080,2012,Simulation
1156,4720,2006,Action
1157,219760,2004,RPG
1158,73120,2012,Action
1158,73120,2012,RPG
