,id,año,title
653,102700,2011,A.V.A. Alliance of Valiant Arms™
654,9880,2009,Champions Online
655,99900,2011,Spiral Knights
656,22520,2011,Spectromancer - Truth &amp; Beauty
657,73014,2011,Cities in Motion: Design Now
658,7530,2011,Two Worlds II Castle Defense
659,95700,2011,The Cat and the Coup
660,49470,2011,Magic: The Gathering - Duels of the Planeswalkers 2012
661,91810,2011,Ancients of Ooga
662,49604,2011,Beat Hazard Ultra
663,98210,2011,Frozen Synapse: Soundtrack
664,97000,2011,Solar 2
665,46760,2011,Ironclads: Schleswig War 1864
666,46830,2011,Ironclads: Anglo Russian War 1866
667,73035,2011,Magicka: Final Frontier
668,46840,2011,Ironclads: Chincha Islands War 1866
669,21100,2011,F.E.A.R. 3
670,73037,2011,Magicka: Frozen Lake
671,73036,2011,Magicka: The Watchtower
672,24635,2011,Trainz Simulator DLC: The Duchess
673,901679,2011,Magicka: Party Robes
674,25810,2011,Europa Universalis III: Western - AD 1400 Spritepack
675,99100,2011,Dungeons and Dragons: Daggerdale
676,44660,2011,RETRO – Expansion Pack for RACE 07
677,90209,2011,Farming Simulator 2011 Equipment Pack 2
678,25809,2011,Europa Universalis III: Eastern - AD 1400 Spritepack
679,42903,2011,Hearts of Iron III: For the Motherland
680,22631,2011,Worms Reloaded: Puzzle Pack
681,22634,2011,Worms Reloaded: Retro Pack
682,22633,2011,Worms Reloaded: Time Attack Pack
683,57656,2011,Dungeons: Map Pack DLC
684,22632,2011,Worms Reloaded: Forts Pack
685,94590,2011,Puzzle Agent 2
686,35425,2011,Killing Floor: Steampunk Character Pack
687,73192,2011,Pride of Nations: Spanish-American War 1898
688,105700,2011,Tobe's Vertical Adventure
689,72750,2011,Fallout New Vegas: Old World Blues
690,56538,2011,"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC"
691,63950,2011,IL-2 Sturmovik: Cliffs of Dover
692,61100,2011,Lucid
693,65228,2011,Train Simulator: BR Class 421 '4CIG' Loco
694,55205,2011,Homefront: Express 870 Shotgun
695,102200,2011,Runespell: Overture
696,64013,2011,Men of War: Assault Squad - Skirmish Pack
697,15522,2011,Aaaaa! - Brutal Concussion
698,63802,2011,Delve Deeper: Treasures and Tunnels
699,92302,2011,A.R.E.S.: Berzerker Suit
700,73183,2011,Cities in Motion: Metro Stations
701,42210,2010,Nancy Drew®: Secrets Can Kill REMASTERED
702,65790,2011,ARMA: Cold War Assault
703,92803,2011,SpaceChem: 63 Corvi
704,57690,2011,Tropico 4
705,42220,2011,Nancy Drew®: The Captive Curse
706,42230,2010,Nancy Drew®: Trail of the Twister
707,111000,2011,The Clockwork Man
708,73193,2011,Pride of Nations: American Civil War 1862
709,38740,2011,EDGE
710,99612,2011,Civilization V - Civ and Scenario Pack: Korea
711,99614,2011,Civilization V - Scenario Pack: Wonders of the Ancient World
712,91604,2011,Sanctum: Official Soundtrack
713,70120,2011,Hacker Evolution Duality
714,107200,2011,Space Pirates and Zombies
715,97108,2011,Section 8: Prejudice Frontier Colonies Map Pack
716,97106,2011,Section 8: Prejudice Blitz Pack
717,97107,2011,Section 8: Prejudice Overdrive Map Pack
718,56487,2011,"Warhammer 40,000: Dawn of War II - Ultramarines Pack"
719,72760,2011,Fallout New Vegas®: Lonesome Road™
720,99910,2011,Puzzle Pirates
721,18070,2011,The Baconing
722,55150,2011,"Warhammer 40,000: Space Marine"
723,63940,2011,Men of War: Vietnam
724,98400,2012,Hard Reset Extended Edition
725,73194,2011,Pride of Nations: The Franco-Prussian War 1870
726,46520,2011,Wasteland Angel
727,22230,2011,Rock of Ages
728,35450,2011,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
729,33420,2011,Call of Juarez®: The Cartel
730,73185,2011,Cities in Motion: German Cities
731,49473,2011,Magic: The Gathering 2012 - Expansion
732,73210,2011,Sengoku
733,110600,2011,Astro Tripper
734,200080,2010,Nancy Drew®: Shadow at the Water's Edge
735,200440,2011,Two Worlds II - Pirates of the Flying Fortress
736,111400,2011,Bunch of Heroes
737,57923,2011,Duke Nukem Forever: Hail to the Icons Parody Pack
738,48220,2011,Might &amp; Magic: Heroes VI
739,9420,2011,Supreme Commander: Forged Alliance
740,113200,2011,The Binding of Isaac
741,90208,2011,Farming Simulator 2011 Equipment Pack 3
742,200230,2011,Off-Road Drive
743,9350,2007,Supreme Commander
744,901776,2011,Fate of the World: Tipping Point
745,201100,2011,Post Apocalyptic Mayhem: DLC - Chaos Pack
746,80202,2011,Fate of the World: Denial
747,80204,2011,Fate of the World: Migration
748,34842,2011,Sniper: Ghost Warrior - Second Strike
749,95900,2011,Air Conflicts: Secret Wars
750,80207,2011,Fate of the World: Extras Pack
751,45770,2011,Dead Rising 2: Off the Record
752,18080,2011,The Baconing DLC - Roesha – One Bad Mutha Co-op Character
753,200670,2011,Disciples III - Resurrection
754,108210,2011,Memoir '44 Online
755,65231,2011,Train Simulator: Amtrak Acela Express EMU Add-On
756,115100,2011,Costume Quest
757,47930,2011,The Sims™ 3 Pets
758,41816,2011,Gratuitous Space Battles: The Parasites
759,201480,2011,Serious Sam: The Random Encounter
760,200910,2011,Before the Echo
761,200130,2011,Puzzler World 2
762,201490,2011,Airline Tycoon 2
763,65610,2011,ArcaniA: Fall of Setarrif
764,43190,2011,The Haunted: Hells Reach
765,102622,2011,Orcs Must Die! - Artifacts of Power
766,39270,2011,Dungeon Siege III: Treasures of the Sun
767,24200,2011,DC Universe™ Online
768,55370,2011,Saints Row: The Third Initiation Station
769,57696,2011,Tropico 4: Junta Military DLC
770,71340,2011,Sonic Generations Collection
771,202670,2011,Nancy Drew®: Alibi in Ashes
772,102623,2011,Orcs Must Die! - Lost Adventures
773,115300,2011,Call of Duty®: Modern Warfare® 3
774,110800,2011,L.A. Noire
775,110810,2011,L.A. Noire: DLC Bundle
776,64016,2011,Men of War: Assault Squad - MP Supply Pack Charlie
777,94203,2011,Jamestown Soundtrack
778,94202,2011,"Jamestown: Gunpowder, Treason, &amp; Plot"
779,202520,2011,Dungeon Defenders Halloween Costume Pack
780,202523,2011,Dungeon Defenders Capture the Flag Pre-Alpha Pass (Free DLC)
781,202521,2011,Dungeon Defenders Halloween Mission Pack
782,61310,2011,Fractal: Make Blooms Not War
783,73092,2011,Magicka: Horror Props Item Pack
784,91100,2011,SkyDrift
785,73091,2011,Magicka: Holiday Spirit Item Pack
786,34345,2011,Total War: SHOGUN 2 - The Hattori Clan Pack
787,201272,2011,Total War: Shogun 2 - Blood Pack DLC
788,73058,2011,Magicka: The Stars Are Left
789,25812,2011,Europa Universalis III: Reformation SpritePack
790,25811,2011,Europa Universalis III: Enlightenment SpritePack
791,46350,2010,Real Warfare 1242
792,200880,2011,Batman Arkham City: Nightwing Bundle
793,202200,2011,Galactic Civilizations® II: Ultimate Edition
794,24083,2011,Train Simulator: West Coast Main Line North Route Add-On
795,113400,2011,APB Reloaded
796,80340,2012,Blackwell Unbound
797,200870,2011,Batman Arkham City: Robin Bundle
798,64017,2011,Men of War: Assault Squad - Skirmish Pack 2
799,35429,2011,Killing Floor - Steampunk Character Pack 2
800,201510,2011,Flatout 3: Chaos &amp; Destruction
801,201877,2011,Assassin's Creed Revelations - The Ancestors Character Pack
802,203700,2011,Dungeon Defenders The Great Turkey Hunt! Mission &amp; Costumes
803,57695,2011,Tropico 4: Plantador DLC
804,23530,2011,Earth Defense Force: Insect Armageddon
805,49475,2011,Magic 2012 Deck Pack 2
806,55344,2011,"Warhammer 40,000: Space Marine - Golden Relic Chainsword"
807,55341,2011,"Warhammer 40,000: Space Marine - Traitor Legions Pack"
808,98820,2011,Dungeons of Dredmor: Realm of the Diggle Gods
809,55340,2011,"Warhammer 40,000: Space Marine - Emperor’s Elite Pack"
810,49337,2011,Pirates of Black Cove: Origins
811,55343,2011,"Warhammer 40,000: Space Marine - Golden Relic Bolter"
812,91616,2011,Sanctum: X-Mas Carnage (Free DLC)
813,201310,2011,X3: Albion Prelude
814,35720,2013,Trine 2: Complete Story
815,204381,2011,Dungeon Defenders - Quest for the Lost Eternia Shards Part 1
816,204010,2011,Satazius Demo
817,111403,2011,Bunch of Heroes: Holiday Pack (Free DLC)
818,203990,2011,SATAZIUS
819,204030,2011,Fable - The Lost Chapters
820,200620,2011,Renegade Ops - Reinforcement Pack
821,202452,2011,Crazy Machines 2: Happy New Year DLC
822,204380,2011,Dungeon Defenders - Etherian Holiday Extravaganza
823,55395,2011,Saints Row: The Third Warrior Pack
824,200610,2011,Renegade Ops - Coldstrike Campaign
825,55471,2011,"Warhammer 40,000: Space Marine - Alpha Legion Champion Armour Set"
826,55473,2011,"Warhammer 40,000: Space Marine - Salamanders Veteran Armour Set"
827,55472,2011,"Warhammer 40,000: Space Marine - Blood Angels Veteran Armour Set"
828,55470,2011,"Warhammer 40,000: Space Marine - Legion of the Damned Armour Set"
829,55347,2011,"Warhammer 40,000: Space Marine - Chaos Unleashed Map Pack"
830,23553,2011,Earth Defense Force Tactician Advanced Tech Package
831,23552,2011,Earth Defense Force Aerialist Munitions Package
832,23551,2011,Earth Defense Force Trooper Special Issue Enforcer Package
833,200890,2011,Batman Arkham City: Challenge Map Pack
834,200860,2011,Batman Arkham City: Arkham City Skins Pack
835,23550,2011,Earth Defense Force Battle Armor Weapon Chest
836,200390,2012,Oil Rush
837,65244,2012,Train Simulator: Woodhead Route Add-On
838,24480,2012,King Arthur II: The Role-Playing Wargame
839,24488,2012,King Arthur II: Dead Legions
840,204340,2005,Serious Sam 2
841,203510,2012,Fortune Summoners
842,9900,2010,Star Trek Online
843,204386,2012,Dungeon Defenders: Barbarian Hero DLC
844,204385,2012,Dungeon Defenders: Assault Mission Pack
845,57740,2012,Jagged Alliance - Back in Action
846,204390,2012,Pineapple Smash Crew
847,42968,2012,Victoria II: A House Divided
848,105800,2012,PixelJunk™ Eden
849,105802,2012,Pixeljunk Eden Soundtrack
850,111100,2012,Snuggle Truck
851,203210,2012,Titan Attacks!
852,45773,2012,Dead Rising 2: Off the Record BBQ Chef Skills Pack
853,45774,2012,Dead Rising 2: Off the Record COSPLAY Skills Pack
854,205160,2012,Choplifter HD - Night Avenger Chopper
855,203770,2012,Crusader Kings II
856,203772,2012,Crusader Kings II: Dynasty Shields
857,203773,2012,Crusader Kings II: Mongol Faces
858,92620,2012,Xotic DLC: Pipe Works Expansion Pack
859,205120,2012,Choplifter HD - Zombie Zombie Zombie
860,108710,2012,Alan Wake
861,24065,2010,Train Simulator: Glasgow Airport Rail Link Route Add-On
862,73039,2012,Magicka: Lonely Island Cruise
863,10220,2011,Postal III
864,108110,2012,Starpoint Gemini
865,65302,2012,Dustforce Soundtrack
866,200210,2012,Realm of the Mad God
867,42905,2012,Hearts of Iron III: Dies Irae Stars &amp; Stripes Spritepack
868,55381,2012,Saints Row: The Third - Gangstas in Space
869,204440,2012,Pickers
870,205690,2012,1000 Amps
871,201882,2012,Assassin's Creed® Revelations - The Lost Archive
872,207490,2012,Rayman® Origins
873,206760,2012,Painkiller: Recurring Evil
874,206521,2012,Spiral Knights: Operation Crimson Hammer
875,65249,2012,Train Simulator: DB Freight: 1970s Loco Add-On
876,206710,2012,Cities In Motion: Design Dreams
877,108500,2012,Vessel
878,206690,2012,iBomber Defense Pacific
879,205830,2012,Luxor Evolved
880,108726,2012,Alan Wake Collector's Edition Extras
881,47932,2012,The Sims™ 3 Showtime
882,115110,2012,Stacking
883,203560,2012,Containment: The Zombie Puzzler
884,65246,2012,Train Simulator: Cologne-Dusseldorf Route Add-On
885,65253,2012,Train Simulator: South West Trains Class 444 EMU Add-On
886,207420,2012,Wizorb
887,73060,2012,Defenders of Ardania
888,207790,2012,Jane's Advanced Strike Fighters
889,207710,2012,Bumbledore
890,204388,2012,Dungeon Defenders - President's Day Surprise
891,71167,2012,ToeJam &amp; Earl in Panic on Funkotron
892,204382,2012,Dungeon Defenders - Quest for the Lost Eternia Shards Part 2
893,207250,2012,Cubemen
894,208110,2012,Myst V
895,208540,2012,Dungeon Defenders Lucky Costume Pack
896,19320,2012,Space Ark
897,207320,2012,Ys: The Oath in Felghana
898,65733,2012,Take On Helicopters: Hinds
899,204180,2012,Waveform
900,55382,2012,Saints Row: The Third - The Trouble with Clones DLC
901,110630,2012,Mutant Storm: Reloaded
902,102850,2012,Warp
903,102510,2012,Kingdoms of Amalur: Reckoning - Legend of Dead Kel
904,201271,2012,Total War: Shogun 2 - Fall of the Samurai
905,205840,2012,Yesterday
906,109500,2012,Fowl Space
907,206416,2012,Crazy Machines Elements DLC - Collision Course &amp; Mental Activity
908,208630,2012,Midnight Mysteries 3: Devil on the Mississippi
909,208640,2012,Midnight Mysteries 4: Haunted Houdini
910,205630,2012,Tropico 4: Modern Times
911,206610,2012,3SwitcheD
912,65252,2012,Train Simulator: Freightliner Class 70 Loco Add-On
913,208541,2012,Dungeon Defenders: Series EV Hero DLC
914,202310,2012,Ridge Racer™ Unbounded
915,202690,2012,Hegemony Gold: Wars of Ancient Greece
916,204560,2012,Confrontation
917,65255,2012,Train Simulator: Settle to Carlisle Route Add-on
918,207430,2012,"Hack, Slash, Loot"
919,202524,2012,Dungeon Defenders: Penny Arcade Character Pack
920,213530,2012,The White Laboratory Demo
921,213390,2012,Atooms to Moolecules Demo
922,280720,2014,Imagine Earth
923,202370,2012,Scary Girl
924,206881,2012,Airline Tycoon 2: Honey Airlines DLC
925,40390,2012,Risen 2: Dark Waters
926,204383,2012,Dungeon Defenders: Quest for the Lost Eternia Shards Part 3
927,40391,2012,Risen 2: Dark Waters - A Pirate's Clothes DLC
928,40392,2012,Risen 2: Dark Waters - Treasure Isle DLC
929,203750,2012,Binary Domain
930,209370,2012,Analogue: A Hate Story
931,98300,2012,Toy Soldiers
932,209373,2012,Analogue: A Hate Story Soundtrack
933,201277,2012,Total War: SHOGUN 2 - Dragon War Battle Pack
934,55397,2012,Saints Row: The Third - Steelport Gangs Pack
935,211204,2012,Phantasy Star III: Generations of Doom
936,211203,2012,Phantasy Star II
937,211207,2012,The Revenge of Shinobi
938,211206,2012,Streets of Rage 3
939,211205,2012,Phantasy Star IV: The End of the Millennium
940,211208,2012,VectorMan 2
941,91609,2012,Sanctum: Yogscave (Free DLC)
942,65258,2012,Train Simulator: Settle Carlisle Specials Add-On
943,108232,2012,Ticket to Ride - USA 1910
944,211209,2012,Wonder Boy in Monster World
945,206714,2012,Cities in Motion: Paris
946,203344,2012,Jagged Alliance - Back in Action: Shades of Red DLC
947,41014,2010,Serious Sam HD: The Second Encounter
948,41019,2012,Serious Sam HD: The Second Encounter - Legend of the Beast DLC
949,210230,2012,Nancy Drew®: Tomb of the Lost Queen
950,211800,2012,Dead Hungry Diner
951,65256,2012,Train Simulator: BR Class 423 ‘4VEP’ EMU Add-On
952,65218,2012,Train Simulator: Portsmouth Direct Line Route Add-On
953,209100,2012,Resident Evil: Operation Raccoon City
954,211010,2012,Alien Shooter 2 Conscription
955,205530,2012,Gratuitous Tank Battles
956,90207,2012,Farming Simulator Farming Classics Pack 4
957,108230,2012,Ticket to Ride - Europe
958,108200,2012,Ticket to Ride
959,208281,2012,Train Simulator: DB BR143 Loco Add-On
960,208284,2012,Train Simulator: Class 67 Diamond Jubilee Loco Add-On
961,207350,2012,Ys Origin
962,208545,2012,Dungeon Defenders: Talay Mining Complex Mission Pack
963,213370,2012,Max Payne 3 Rockstar Pass
964,204100,2012,Max Payne 3
965,203766,2012,Binary Domain - Multiplayer Map Pack
966,203765,2012,Binary Domain - Dan Marshall Pack
967,204182,2012,Waveform: Eris
968,98821,2012,Dungeons of Dredmor: You Have To Name The Expansion Pack
969,212500,2012,The Lord of the Rings Online™
970,209790,2012,Splice
971,207080,2012,Indie Game: The Movie
972,42170,2012,Krater
973,213330,2012,LEGO® Batman 2 DC Super Heroes™
974,204900,2012,Quantum Conundrum: The Desmond Debacle
975,212160,2012,Vindictus
976,210561,2012,Sniper Elite V2 - Kill Hitler + 2 Rifles
977,42696,2012,Call of Duty®: Modern Warfare® 3 Collection 2
978,213030,2012,Penny Arcade's On the Rain-Slick Precipice of Darkness 3
979,203830,2012,The Dark Eye: Chains of Satinav
980,213195,2012,Dungeons &amp; Dragons Online® Menace of the Underdark™
981,206480,2012,Dungeons &amp; Dragons Online®
982,212630,2012,Tom Clancy's Ghost Recon: Future Soldier™
983,210893,2012,Crusader Kings II: Songs of the Caliph
984,203778,2012,Expansion - Crusader Kings II: Sword of Islam
985,200010,2012,Quantum Conundrum
986,17080,2012,Tribes: Ascend
987,210933,2012,Killing Floor - Harold Lott Character Pack
988,214170,2002,Divine Divinity
989,210892,2012,Crusader Kings II: African Unit Pack
990,92622,2012,Xotic DLC: Warp Field Expansion Pack
991,205550,2012,Foreign Legion: Multi Massacre
992,204384,2012,Dungeon Defenders  - Quest for the Lost Eternia Shards Part 4
993,1840,2012,Source Filmmaker
994,97368,2012,Magic 2013 “Goblin Gangland” Deck Key
995,97364,2012,Magic 2013 “Pack Instinct” Deck Key
996,210041,2012,Street Fighter X Tekken: Hugo (Swap Costume)
997,97371,2012,Magic 2013 “Obedient Dead” Foil Conversion
998,97369,2012,Magic 2013 “Goblin Gangland” Foil Conversion
999,98421,2012,Hard Reset: Exile DLC
1000,206522,2012,Spiral Knights: Guardians Armor Pack
1001,210056,2012,Street Fighter X Tekken: Law (Swap Costume)
1002,210057,2012,Street Fighter X Tekken: King (Swap Costume)
1003,210062,2012,Street Fighter X Tekken: Julia (Swap Costume)
1004,210055,2012,Street Fighter X Tekken: Paul (Swap Costume)
1005,48231,2012,Might &amp; Magic: Heroes VI - Pirates of the Savage Sea Adventure Pack
1006,210039,2012,Street Fighter X Tekken: Ibuki (Swap Costume)
1007,210038,2012,Street Fighter X Tekken: Rolento (Swap Costume)
1008,210037,2012,Street Fighter X Tekken: Sagat (Swap Costume)
1009,210036,2012,Street Fighter X Tekken: Dhalsim (Swap Costume)
1010,210035,2012,Street Fighter X Tekken: Abel (Swap Costume)
1011,210052,2012,Street Fighter X Tekken: Lili (Swap Costume)
1012,210043,2012,Street Fighter X Tekken: Zangief (Swap Costume)
1013,210064,2012,Street Fighter X Tekken: Raven (Swap Costume)
1014,210063,2012,Street Fighter X Tekken: Yoshimitsu (Swap Costume)
1015,210065,2012,Street Fighter X Tekken: Jin (Swap Costume)
1016,210067,2012,Street Fighter X Tekken: Ogre (Swap Costume)
1017,210066,2012,Street Fighter X Tekken: Xiaoyu (Swap Costume)
1018,210069,2012,Street Fighter X Tekken: Tekken Swap Costume Complete Pack
1019,210072,2012,Street Fighter X Tekken: Street Fighter/Tekken Shared Assist Gem Pack 1
1020,210073,2012,Street Fighter X Tekken: Street Fighter/Tekken Shared Assist Gem Pack 2
