,id,ano,sentiment
1091,205650,2012,Very Positive
1092,214570,2012,Very Positive
1093,65740,2012,Mixed
1094,100980,2012,Very Positive
1095,205063,2012,2 user reviews
1096,209670,2012,Very Positive
1097,217962,2012,2 user reviews
1098,205060,2012,Mixed
1099,213230,2012,Very Positive
1108,215510,2012,Very Positive
1109,208200,2012,Very Positive
1110,207870,2012,Very Positive
1111,215247,2012,8 user reviews
1112,215246,2012,8 user reviews
1113,222680,2012,9 user reviews
1114,210901,2012,Mixed
1130,206107,2012,2 user reviews
1133,206142,2012,1 user reviews
1134,206160,2012,1 user reviews
1135,206140,2012,1 user reviews
1136,206155,2012,1 user reviews
1137,206101,2012,1 user reviews
1138,206095,2012,1 user reviews
1139,206099,2012,1 user reviews
1140,205190,2012,Very Positive
1141,219910,2012,Very Positive
1142,218090,2012,Very Positive
1143,215470,2012,Mostly Positive
1144,206151,2012,2 user reviews
1145,206118,2012,2 user reviews
1146,223220,2012,Very Positive
1147,205632,2012,Positive
1148,200370,2012,Mixed
1149,209811,2012,Mostly Positive
1150,219150,2012,Overwhelmingly Positive
1151,215120,2012,Mixed
1152,215245,2012,Mixed
1153,215248,2012,5 user reviews
1154,204734,2012,1 user reviews
1155,209080,2012,Very Positive
1156,4720,2006,Very Positive
1157,219760,2004,Mixed
1158,73120,2012,7 user reviews
1159,219780,2012,Very Positive
1162,223470,2003,Overwhelmingly Positive
1163,216330,2012,3 user reviews
1164,203680,2012,Mostly Positive
1165,220740,2012,Very Positive
1166,216130,2012,Very Negative
1167,113405,2012,Positive
1168,208830,2012,3 user reviews
1169,200188,2012,3 user reviews
1171,207040,2012,Very Positive
1172,223730,2012,Very Positive
1173,222140,2012,Mostly Positive
1174,200490,2012,Mixed
1178,202970,2012,Very Positive
1179,202193,2012,4 user reviews
1180,215253,2012,6 user reviews
1182,216331,2012,8 user reviews
1187,215930,2004,Mostly Positive
1188,216414,2012,Positive
1189,216413,2012,Positive
1190,216412,2012,Positive
1191,216421,2012,Positive
1192,216417,2012,Mostly Positive
1193,216420,2012,Positive
1194,223593,2012,Very Positive
1195,223592,2012,Mixed
1196,223594,2012,Very Positive
1201,200185,2012,5 user reviews
1202,208361,2012,Mixed
1203,223510,2012,Mostly Positive
1204,209201,2012,3 user reviews
1205,225020,2012,Mixed
1206,209190,2012,Very Positive
1207,44690,2005,Very Positive
1209,221830,2012,Very Positive
1210,227000,2012,Overwhelmingly Positive
1211,222222,2012,4 user reviews
1212,222221,2012,3 user reviews
1213,212200,2012,Mostly Positive
1214,209950,2012,Very Positive
1215,224300,2003,Very Positive
1216,224920,2012,Mostly Positive
1217,224940,2001,Mostly Positive
1218,208319,2012,Positive
1219,224900,2012,Mixed
1220,208491,2012,Mixed
1221,215972,2012,2 user reviews
1223,105000,2012,Mostly Positive
1225,219950,2012,Very Positive
1226,65216,2011,Positive
1227,226350,2012,5 user reviews
1228,214987,2012,7 user reviews
1229,214988,2012,8 user reviews
1230,209460,2012,Very Positive
1231,205634,2012,Positive
1236,207660,2012,2 user reviews
1237,225640,2012,Mostly Positive
1238,65239,2012,Mixed
1239,209801,2012,1 user reviews
1240,218700,2013,Mostly Positive
1241,220813,2013,1 user reviews
1242,220812,2013,2 user reviews
1243,211280,2013,Mixed
1244,220811,2013,1 user reviews
1245,70616,2013,8 user reviews
1246,222545,2013,Positive
1247,215710,2013,Very Positive
1249,228600,2013,Positive
1250,41817,2013,3 user reviews
1252,226370,2013,6 user reviews
1253,219136,2013,Positive
1254,225821,2013,Positive
1255,225822,2013,4 user reviews
1256,22521,2013,1 user reviews
1257,225823,2013,Positive
1258,225826,2013,Positive
1259,225828,2013,4 user reviews
1260,225825,2013,Positive
1261,209545,2013,7 user reviews
1262,209540,2013,Very Positive
1263,221810,2013,Very Positive
1264,228400,2013,Mixed
1265,219152,2013,Very Positive
1266,220440,2013,Very Positive
1267,18523,2013,6 user reviews
1268,227800,2013,Mostly Positive
1269,230760,2013,3 user reviews
1271,206718,2013,4 user reviews
1280,231140,2013,Mixed
1282,210113,2013,Mixed
1283,226390,2013,3 user reviews
1284,224820,2013,Overwhelmingly Positive
1285,215373,2013,9 user reviews
1286,228320,2013,Mixed
1287,209850,2013,Mixed
1288,222093,2013,2 user reviews
1289,222095,2013,1 user reviews
1291,227760,2013,Mixed
1292,227130,2013,Mixed
1296,212673,2013,4 user reviews
1297,229751,2013,5 user reviews
1299,229750,2013,Positive
1300,223597,2013,Mostly Positive
1301,222100,2013,1 user reviews
1304,223793,2013,Mixed
1306,233410,2013,Very Positive
1307,213197,2013,9 user reviews
1308,209202,2013,7 user reviews
1309,226740,2013,Mostly Positive
1310,230150,2013,Mostly Positive
1311,207000,2013,Mixed
1312,230900,2013,2 user reviews
1313,222660,2013,Very Positive
1314,222554,2013,Positive
1315,220160,2013,Mostly Positive
1317,216174,2013,8 user reviews
1318,232770,1997,Very Positive
1319,221040,2013,Mostly Positive
1320,232530,2013,Positive
1321,223280,2013,Positive
1322,234180,2013,3 user reviews
1323,234900,2013,Very Positive
1324,208796,2013,Mostly Positive
1325,208793,2013,Mixed
1326,208792,2013,Mixed
1327,208790,2013,Mixed
1328,208804,2013,Mixed
1329,208805,2013,Mixed
1330,208806,2013,Mostly Positive
1331,208810,2013,Mixed
1332,234780,2013,3 user reviews
1333,208814,2013,Mixed
1334,233470,2013,Very Positive
1335,233550,2013,Very Positive
1336,222574,2013,9 user reviews
1337,230650,2013,Mixed
1338,227220,2013,Very Positive
1339,222556,2013,7 user reviews
1340,98609,2013,2 user reviews
1341,228440,2013,Mostly Positive
1342,235130,2013,Positive
1343,230885,2013,5 user reviews
1344,234779,2013,3 user reviews
1345,234778,2013,1 user reviews
1346,234776,2013,Positive
1347,222576,2013,Positive
1348,234775,2013,5 user reviews
1349,227090,2013,6 user reviews
1350,227080,2013,Overwhelmingly Positive
1351,234777,2013,6 user reviews
1352,233720,2013,Very Positive
1353,203343,2013,5 user reviews
1354,230330,2013,Very Positive
1355,227480,2013,Mostly Positive
1356,232050,2013,Mixed
1357,222380,2013,9 user reviews
1358,215004,2013,5 user reviews
1359,229250,2013,7 user reviews
1360,215002,2013,7 user reviews
1361,232750,2013,Mostly Positive
1362,234710,2013,Very Positive
1363,220660,2013,Mixed
1364,235780,2013,Very Positive
1365,210770,2013,Very Positive
1366,234290,2013,Mixed
1367,234820,2017,Mixed
1368,235920,2013,5 user reviews
1369,208817,2013,Mostly Positive
1370,208818,2013,Very Positive
1371,208809,2013,Positive
1372,230887,2013,6 user reviews
1373,208813,2013,Mixed
1374,222575,2013,Positive
1375,222730,2013,Very Positive
1376,219098,2013,Very Positive
1377,227380,1983,Very Positive
1378,235070,2013,Mixed
1380,235150,2013,Positive
1381,222480,2013,Very Positive
1382,229755,2013,4 user reviews
1383,210904,2013,Mixed
1384,226660,2013,Mostly Positive
1385,210908,2013,Mostly Positive
1386,219445,2013,Mixed
1387,219444,2013,Positive
1388,219447,2013,Mixed
1390,219446,2013,Positive
1391,229758,2013,6 user reviews
1392,228300,2013,Very Positive
1393,208812,2013,Mixed
1394,208791,2013,Mixed
1395,229621,2013,Mixed
1396,229622,2013,Mixed
1398,228601,2013,Positive
1399,229752,2013,Positive
1400,236290,2013,Positive
1402,222581,2013,6 user reviews
1403,236790,2013,Mostly Negative
1404,237570,2013,Very Positive
1405,238930,2013,Mixed
1406,235360,2013,Mostly Positive
1407,231489,2013,1 user reviews
1408,231488,2013,1 user reviews
1409,231487,2013,1 user reviews
1410,231486,2013,1 user reviews
1411,231483,2013,1 user reviews
1412,208375,2013,Positive
1413,230892,2013,Positive
1414,238950,2013,3 user reviews
1415,208348,2013,Mostly Positive
1416,219442,2013,Mostly Positive
1417,208349,2013,6 user reviews
1418,230891,2013,4 user reviews
1419,231740,2013,Very Positive
1420,229480,2013,Very Positive
1421,235230,2013,4 user reviews
1422,213901,2013,1 user reviews
1423,226664,2013,Mixed
1424,226663,2013,Positive
1425,2028850,2013,4 user reviews
1426,226662,2013,Mixed
1427,218550,2013,Very Positive
1428,232647,2013,Mostly Positive
1429,223598,2013,Mixed
1430,237030,2013,Positive
1431,231430,2013,Mostly Positive
1436,224160,2013,8 user reviews
1437,224161,2013,Positive
1438,224163,2013,Mostly Positive
1439,224165,2013,Positive
1441,224162,2013,Positive
1442,213890,2013,1 user reviews
1443,224167,2013,9 user reviews
1444,224168,2013,Positive
1445,224164,2013,Positive
1446,237110,2013,Very Positive
1447,224166,2013,Positive
1448,239370,2013,8 user reviews
1450,239800,2013,Very Positive
1451,207620,2013,Mostly Positive
1452,210945,2013,Positive
1453,210944,2013,Positive
1454,210943,2013,Positive
1455,239660,2013,Very Positive
1456,225360,2013,Mixed
1457,243360,2013,Mostly Positive
1458,225160,1997,Very Positive
1459,39140,2013,Very Positive
1460,230691,2013,1 user reviews
1461,222589,2013,3 user reviews
1463,221167,2013,Positive
1464,220285,2013,8 user reviews
1465,235580,2013,Overwhelmingly Positive
1466,218065,2013,Positive
1467,201420,2013,Very Positive
1468,205080,2013,Mixed
1469,237590,2013,Mixed
1470,205083,2013,2 user reviews
1471,233370,2013,Mostly Positive
1472,241320,2013,Very Positive
1473,219443,2013,Very Positive
1474,231463,2013,4 user reviews
1475,231455,2013,2 user reviews
1476,221166,2013,Positive
1477,243442,2013,1 user reviews
1478,234650,2013,Very Positive
1479,238870,2013,Very Negative
1480,230890,2013,Positive
1482,241410,2013,Very Positive
1483,214991,2013,Mixed
1484,237550,2013,Mixed
1485,228960,2013,Very Positive
1486,214990,2013,3 user reviews
1487,214930,2013,Mostly Positive
1488,225429,2013,3 user reviews
1489,234080,2013,Very Positive
1491,222285,2013,8 user reviews
1492,222284,2013,Mixed
1493,222283,2013,Mostly Positive
1494,242300,2013,Mostly Positive
1495,217140,2013,Mixed
1496,230690,2013,2 user reviews
1497,245660,2013,1 user reviews
1498,222590,2013,9 user reviews
1499,210870,2013,Very Positive
1500,219101,2013,Very Positive
1502,242630,2013,2 user reviews
1503,240280,2011,Positive
1504,245810,2010,Very Positive
1505,223770,2012,Positive
1506,240300,2012,Mixed
1507,245580,2013,3 user reviews
1510,243950,2013,Mostly Positive
1511,242590,2013,Mostly Positive
1512,231485,2013,1 user reviews
1513,231477,2013,2 user reviews
1514,231484,2013,1 user reviews
1515,238570,2013,Positive
1516,231040,2013,Very Positive
1517,241620,2012,Mixed
1518,625170,2013,7 user reviews
1519,625172,2013,7 user reviews
1520,625171,2013,Mixed
1521,226665,2013,Mostly Negative
1522,231465,2013,6 user reviews
1523,212894,2013,Very Positive
1524,237630,2013,Very Positive
1525,226666,2013,Mixed
1527,222591,2013,Positive
1528,233840,2013,Mostly Positive
1530,244230,2013,Mostly Positive
1531,246562,2013,4 user reviews
1532,205637,2013,Positive
1533,225426,2013,5 user reviews
1534,242570,2013,Mostly Positive
1535,244870,2013,Very Positive
1536,222593,2013,Mostly Positive
1537,237800,2013,Mostly Positive
1538,222594,2013,2 user reviews
1539,226720,2013,Mixed
1540,243780,2013,Very Positive
1541,247292,2013,Positive
1542,247291,2013,Positive
1543,250810,2013,9 user reviews
1544,244070,2013,Mostly Positive
1545,240340,1984,Very Positive
1546,235140,2013,4 user reviews
1547,238900,2013,1 user reviews
1548,231459,2013,1 user reviews
1550,250110,2015,Overwhelmingly Positive
1551,244710,2013,Very Positive
1552,250030,2013,Very Positive
1553,246340,2013,Positive
1555,246800,2014,5 user reviews
1556,246360,2013,Mixed
1557,246640,2013,Very Positive
1558,222595,2013,5 user reviews
1559,203290,2015,Mostly Positive
1560,225430,2013,1 user reviews
1561,239820,2013,Overwhelmingly Positive
1568,111900,2013,Mostly Negative
1570,249630,2013,Very Positive
1571,221169,2013,Very Positive
1572,224140,2013,Positive
1573,224141,2013,3 user reviews
1574,224143,2013,Positive
1575,224144,2013,8 user reviews
1576,224145,2013,Positive
1577,224180,2013,Very Positive
1578,224142,2013,8 user reviews
1579,238320,2013,Overwhelmingly Positive
1580,231310,2013,Mixed
1581,227600,2013,Very Positive
1582,233592,2013,2 user reviews
1583,222596,2013,Positive
1584,237050,2013,9 user reviews
1585,244060,2013,Mixed
1586,247294,2013,Positive
1587,249102,2013,1 user reviews
1588,255140,2013,3 user reviews
1589,225431,2013,4 user reviews
1590,259020,2013,Mostly Positive
1592,240611,2013,1 user reviews
1602,249930,2008,Mixed
1603,215850,2013,5 user reviews
1604,226960,2013,Mostly Positive
1605,246980,2013,Mostly Positive
1606,222571,2013,Positive
1607,242780,2013,Very Positive
1608,244810,2013,Very Positive
1609,249310,2013,Positive
1610,205635,2013,Mixed
1611,227310,2013,Very Positive
1612,248490,2013,Mixed
1613,248350,2012,Mixed
1614,237740,2013,Very Positive
1615,249680,2013,Very Positive
1616,247120,2013,Mixed
1617,248470,2013,Mixed
1619,243450,2013,Very Positive
1620,241364,2013,Mixed
1621,236450,2013,Overwhelmingly Positive
1622,242960,2002,Mostly Positive
1623,245030,2013,1 user reviews
1624,241368,2013,Mostly Negative
1625,231479,2013,Mixed
1627,249870,2013,Very Positive
1629,217920,2013,Mostly Positive
1630,202652,2013,1 user reviews
1631,246251,2013,6 user reviews
1632,246252,2013,6 user reviews
1633,246253,2013,6 user reviews
1634,246255,2013,8 user reviews
1635,246256,2013,Positive
1636,249105,2013,2 user reviews
1637,246250,2013,7 user reviews
1638,246257,2013,6 user reviews
1639,222602,2013,Mostly Negative
1640,246254,2013,6 user reviews
1641,238301,2013,Positive
1642,251370,2012,Very Positive
1643,245220,2013,Positive
1644,246050,2013,Positive
1645,220260,2013,Very Positive
1646,222599,2013,Positive
1647,243040,2001,Very Positive
1648,244930,2013,Mostly Positive
1649,221910,2013,Very Positive
1651,229290,2013,Positive
1652,247140,2013,Very Positive
1653,250320,2013,Overwhelmingly Positive
1654,248710,2013,Mostly Negative
1655,253900,2013,Very Positive
1657,251310,2013,Mixed
1658,250460,2013,Mostly Positive
1659,231720,2013,Mostly Negative
1660,242820,2013,Overwhelmingly Positive
1662,242940,2001,Mostly Positive
1663,222611,2013,Mostly Negative
1664,244690,2013,Mixed
1665,251410,2013,Mostly Negative
1666,205636,2013,Mixed
1667,245390,1996,Very Positive
1668,250500,2013,Overwhelmingly Positive
1669,214730,2013,Very Positive
1670,257220,2013,Mixed
1671,241910,2013,Very Positive
1672,248190,2013,Very Positive
1673,238010,2013,Very Positive
1674,238430,2013,Mostly Positive
1675,260250,2014,Mixed
1676,260880,2013,3 user reviews
1677,252330,2013,Very Positive
1678,259121,2013,2 user reviews
1679,259120,2013,2 user reviews
1680,247298,2013,Positive
1681,251850,2013,Mostly Positive
1682,247290,2013,Mixed
1683,259190,2013,Mixed
1684,259170,2008,Mixed
1685,246580,2013,Very Positive
1686,247660,2013,Mixed
1687,258540,2013,8 user reviews
1688,235585,2013,Positive
1689,241540,2013,Very Positive
1690,260000,1997,Mostly Positive
1691,260080,2003,Mostly Negative
1692,260020,1996,Mostly Positive
1693,260040,1997,Positive
1694,259980,1998,Positive
1695,259960,1997,Positive
1696,252730,1995,Mostly Positive
1697,259940,1996,Mostly Positive
1698,253570,2013,Mixed
1700,244090,2013,Mixed
1701,219830,2013,Very Positive
1702,260060,1998,Mostly Positive
1704,239550,2013,Very Positive
1705,226620,2013,Very Positive
1706,248730,2013,Very Positive
1708,261421,2013,1 user reviews
1709,256050,2013,Very Negative
1710,248820,2013,Very Positive
1711,251990,2013,Overwhelmingly Positive
1712,108600,2013,Very Positive
1713,248290,2013,Mixed
1714,243280,2013,Positive
1715,240660,2013,Mostly Positive
1716,259230,2013,3 user reviews
1717,220825,2013,Positive
1718,255870,2013,Very Positive
1719,225340,2013,Very Positive
1720,237620,2013,Mostly Positive
1721,238273,2013,1 user reviews
1722,238271,2013,6 user reviews
1723,238272,2013,4 user reviews
1724,238270,2013,Positive
1725,258358,2013,1 user reviews
1726,252770,2013,Mostly Negative
1730,258361,2013,2 user reviews
1732,231480,2013,Mixed
1735,257750,2013,Very Positive
1736,260510,2013,Very Negative
1737,257770,2013,Mostly Positive
1738,248370,2013,Mixed
1739,226667,2013,Mostly Positive
1741,258365,2013,5 user reviews
1742,248630,2013,Mixed
1744,258367,2013,1 user reviews
1749,258371,2013,1 user reviews
1750,258010,2013,Very Positive
1751,259490,2013,Very Positive
1752,260950,2013,Mixed
1753,260470,2013,Mixed
1754,260473,2013,Mostly Positive
1755,242050,2013,Very Positive
1756,252070,2013,Very Positive
1757,260474,2013,Mostly Positive
1758,258950,2013,Mixed
1759,264750,2013,Mixed
1760,260472,2013,8 user reviews
1761,66002,2013,Mixed
1762,253370,2013,Mixed
